SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Wind Speed (Km/Hr)
53035,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-21 14:00:00,2.67
53036,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-21 15:00:00,0.71
53037,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-21 16:00:00,0.71
53038,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-21 17:00:00,0.44
53039,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-21 18:00:00,1.01
53040,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-21 19:00:00,0.93
53041,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-21 20:00:00,0.53
53042,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-21 21:00:00,1.82
53043,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-21 22:00:00,3.09
53044,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-21 23:00:00,0.19
53045,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 00:00:00,2.1
53046,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 01:00:00,0.58
53047,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 02:00:00,3.16
53048,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 03:00:00,0.32
53049,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 04:00:00,0.4
53050,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 05:00:00,1.89
53051,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 06:00:00,1.57
53052,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 07:00:00,1.5
53053,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 08:00:00,1.59
53054,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 09:00:00,2.77
53055,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 10:00:00,1.21
53056,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 11:00:00,1.5
53057,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 12:00:00,1.59
53058,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 13:00:00,2.29
53059,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 14:00:00,2.12
53060,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 15:00:00,1.64
53061,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 16:00:00,2.12
53062,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 17:00:00,2.06
53063,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 18:00:00,0.98
53064,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 19:00:00,2.64
53065,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 20:00:00,0.26
53066,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 21:00:00,1.06
53067,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 22:00:00,1.27
53068,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-22 23:00:00,2.58
53069,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 00:00:00,0.89
53070,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 01:00:00,3.63
53071,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 02:00:00,3.39
53072,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 03:00:00,3.09
53073,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 04:00:00,3.16
53074,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 05:00:00,0.79
53075,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 06:00:00,2.03
53076,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 07:00:00,0.34
53077,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 08:00:00,0.33
53078,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 09:00:00,3.57
53079,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 10:00:00,0.29
53080,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 11:00:00,1.29
53081,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 12:00:00,0.72
53082,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 13:00:00,1.58
53083,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 14:00:00,0.77
53084,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 15:00:00,1.66
53085,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 16:00:00,1.35
53086,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 17:00:00,3.66
53087,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 19:00:00,1.5
53088,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 20:00:00,1.87
53089,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 21:00:00,1.53
53090,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 22:00:00,3.1
53091,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-23 23:00:00,2.37
53092,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 00:00:00,2.0
53093,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 01:00:00,4.95
53094,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 02:00:00,2.35
53095,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 03:00:00,1.31
53096,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 04:00:00,0.21
53097,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 05:00:00,1.76
53098,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 06:00:00,0.53
53099,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 07:00:00,2.07
53100,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 08:00:00,1.34
53101,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 09:00:00,1.25
53102,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 10:00:00,0.57
53103,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 11:00:00,1.91
53104,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 12:00:00,0.98
53105,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 13:00:00,1.5
53106,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 14:00:00,2.45
53107,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 15:00:00,2.81
53108,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 16:00:00,0.47
53109,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 17:00:00,0.8
53110,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 18:00:00,1.29
53111,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 19:00:00,0.47
53112,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 20:00:00,0.53
53113,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 21:00:00,0.84
53114,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 22:00:00,1.55
53115,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-24 23:00:00,0.93
53116,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 00:00:00,0.37
53117,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 01:00:00,2.52
53118,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 02:00:00,1.96
53119,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 03:00:00,2.42
53120,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 04:00:00,2.13
53121,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 05:00:00,1.37
53122,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 06:00:00,1.64
53123,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 07:00:00,2.02
53124,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 08:00:00,1.59
53125,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 09:00:00,1.57
53126,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 10:00:00,2.23
53127,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 11:00:00,1.82
53128,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 12:00:00,0.8
53129,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 13:00:00,1.02
53130,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 14:00:00,1.42
53131,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 15:00:00,1.21
53132,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 16:00:00,3.07
53133,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 17:00:00,2.4
53134,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 18:00:00,1.15
53135,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 19:00:00,0.54
53136,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 20:00:00,0.91
53137,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 21:00:00,1.96
53138,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 22:00:00,1.67
53139,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-25 23:00:00,2.25
53140,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 00:00:00,1.37
53141,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 01:00:00,2.76
53142,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 02:00:00,0.43
53143,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 03:00:00,2.92
53144,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 04:00:00,1.33
53145,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 05:00:00,3.38
53146,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 06:00:00,0.98
53147,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 07:00:00,2.36
53148,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 08:00:00,2.02
53149,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 09:00:00,1.03
53150,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 10:00:00,0.62
53151,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 11:00:00,2.59
53152,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 12:00:00,2.01
53153,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 13:00:00,1.86
53154,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 14:00:00,0.42
53155,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 15:00:00,1.86
53156,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 16:00:00,1.71
53157,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 17:00:00,2.23
53158,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 18:00:00,2.27
53159,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 19:00:00,1.09
53160,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 20:00:00,0.87
53161,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 21:00:00,3.21
53162,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 22:00:00,0.58
53163,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-26 23:00:00,5.07
53164,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-27 00:00:00,1.74
53165,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-27 01:00:00,0.99
53166,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-27 02:00:00,2.32
53167,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-27 03:00:00,2.26
53168,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-27 04:00:00,0.43
53169,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-27 05:00:00,2.94
53170,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-03-27 06:00:00,0.32
53171,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-02 18:00:00,1.0
53172,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-02 19:00:00,0.32
53173,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-02 20:00:00,1.6
53174,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-02 21:00:00,1.34
53175,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-02 22:00:00,2.03
53176,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-02 23:00:00,2.65
53177,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 00:00:00,1.25
53178,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 01:00:00,1.5
53179,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 02:00:00,2.92
53180,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 03:00:00,2.72
53181,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 04:00:00,1.13
53182,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 05:00:00,1.98
53183,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 06:00:00,2.51
53184,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 07:00:00,3.7
53185,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 08:00:00,1.11
53186,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 09:00:00,1.34
53187,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 10:00:00,1.58
53188,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 11:00:00,1.93
53189,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 12:00:00,3.27
53190,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 13:00:00,1.47
53191,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 14:00:00,1.15
53192,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 15:00:00,1.98
53193,"RSD Dam Site, Punjab",Punjab SW,3,Punjab,662,PATHANKOT,-,-,-,-,-,-,-,-,-,32.443262,75.731494,2024-04-03 16:00:00,2.71
