latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
30.60098,76.42676,367.0,0.33,0.56,2024-05-14,719,N20,VIIRS,h,2,321.17,6.11,D,0
30.60176,76.43015,344.98,0.33,0.56,2024-05-14,719,N20,VIIRS,n,2,317.53,8.43,D,0
30.45742,75.81018,347.61,0.37,0.58,2024-05-14,719,N20,VIIRS,n,2,315.77,11.06,D,0
30.45655,75.8065,354.67,0.37,0.58,2024-05-14,719,N20,VIIRS,n,2,319.11,12.94,D,0
30.30106,75.1543,349.2,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,311.49,4.22,D,0
30.17116,74.62108,341.56,0.44,0.62,2024-05-14,719,N20,VIIRS,l,2,311.94,5.73,D,0
30.14079,74.49789,340.61,0.44,0.63,2024-05-14,719,N20,VIIRS,l,2,311.52,3.02,D,0
30.36455,75.39499,367.0,0.39,0.59,2024-05-14,719,N20,VIIRS,h,2,315.63,10.9,D,0
30.60594,76.42522,347.0,0.33,0.56,2024-05-14,719,N20,VIIRS,n,2,320.21,6.11,D,0
30.56976,76.26825,340.19,0.34,0.56,2024-05-14,719,N20,VIIRS,l,2,313.7,2.89,D,0
30.42654,75.65582,349.57,0.37,0.58,2024-05-14,719,N20,VIIRS,n,2,315.06,3.94,D,0
30.40138,75.54963,338.93,0.38,0.59,2024-05-14,719,N20,VIIRS,l,2,313.59,3.2,D,0
30.36548,75.3989,339.63,0.39,0.59,2024-05-14,719,N20,VIIRS,n,2,312.08,6.67,D,0
30.30738,75.1566,349.27,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,312.22,4.22,D,0
30.08015,74.229,335.12,0.46,0.64,2024-05-14,719,N20,VIIRS,l,2,307.56,3.09,D,0
30.46899,75.90307,351.11,0.36,0.57,2024-05-14,719,N20,VIIRS,n,2,313.96,5.15,D,0
30.45309,75.83758,350.78,0.36,0.58,2024-05-14,719,N20,VIIRS,n,2,317.49,6.07,D,0
30.41979,75.70091,342.34,0.37,0.58,2024-05-14,719,N20,VIIRS,l,2,316.67,5.0,D,0
30.05623,74.25205,339.21,0.46,0.64,2024-05-14,719,N20,VIIRS,n,2,308.6,4.19,D,0
30.55992,76.2583,339.01,0.34,0.56,2024-05-14,719,N20,VIIRS,l,2,310.45,1.58,D,0
30.33272,75.32382,347.88,0.39,0.59,2024-05-14,719,N20,VIIRS,n,2,313.87,6.76,D,0
30.33175,75.31989,351.91,0.39,0.59,2024-05-14,719,N20,VIIRS,n,2,312.97,5.33,D,0
30.60539,76.42696,367.0,0.33,0.56,2024-05-14,719,N20,VIIRS,h,2,320.5,10.74,D,0
30.45715,75.80871,367.0,0.36,0.58,2024-05-14,719,N20,VIIRS,h,2,315.84,13.55,D,0
30.6046,76.42359,348.64,0.33,0.56,2024-05-14,719,N20,VIIRS,n,2,320.29,8.56,D,0
30.45625,75.80503,354.28,0.37,0.58,2024-05-14,719,N20,VIIRS,n,2,316.17,11.69,D,0
30.36879,75.44697,345.09,0.38,0.59,2024-05-14,719,N20,VIIRS,n,2,311.74,3.88,D,0
30.36784,75.4431,336.66,0.39,0.59,2024-05-14,719,N20,VIIRS,l,2,311.61,4.56,D,0
30.0675,74.24832,346.22,0.46,0.64,2024-05-14,719,N20,VIIRS,n,2,306.85,3.69,D,0
30.01838,74.05773,330.46,0.47,0.64,2024-05-14,719,N20,VIIRS,l,2,304.01,0.89,D,0
30.44616,75.74063,342.17,0.37,0.58,2024-05-14,719,N20,VIIRS,n,2,312.02,2.24,D,0
30.42529,75.65483,343.0,0.37,0.58,2024-05-14,719,N20,VIIRS,l,2,314.17,2.93,D,0
30.30192,75.15313,349.93,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,310.89,6.0,D,0
30.54006,76.10741,367.0,0.35,0.57,2024-05-14,719,N20,VIIRS,h,2,314.45,13.8,D,0
30.53922,76.1039,367.0,0.35,0.57,2024-05-14,719,N20,VIIRS,h,2,315.44,10.51,D,0
30.36691,75.39317,367.0,0.39,0.59,2024-05-14,719,N20,VIIRS,h,2,314.87,7.72,D,0
30.41578,75.59284,349.72,0.38,0.58,2024-05-14,719,N20,VIIRS,n,2,311.54,6.37,D,0
30.36787,75.39706,344.29,0.39,0.59,2024-05-14,719,N20,VIIRS,n,2,310.8,6.72,D,0
30.30826,75.15543,347.97,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,312.17,5.48,D,0
30.17421,74.61977,342.61,0.43,0.62,2024-05-14,719,N20,VIIRS,l,2,313.75,6.85,D,0
30.42192,75.59498,367.0,0.38,0.58,2024-05-14,719,N20,VIIRS,h,2,314.02,4.9,D,0
30.30661,75.12549,367.0,0.4,0.6,2024-05-14,719,N20,VIIRS,h,2,314.03,12.36,D,0
30.42284,75.59876,339.3,0.38,0.58,2024-05-14,719,N20,VIIRS,n,2,313.55,4.9,D,0
30.33538,75.24186,348.29,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,314.4,3.27,D,0
30.08087,74.22894,336.86,0.46,0.64,2024-05-14,719,N20,VIIRS,l,2,307.45,2.8,D,0
30.05955,74.14571,333.36,0.47,0.64,2024-05-14,719,N20,VIIRS,l,2,305.91,1.83,D,0
30.41881,75.55914,340.52,0.38,0.59,2024-05-14,719,N20,VIIRS,l,2,314.51,4.16,D,0
30.39358,75.45571,345.31,0.38,0.59,2024-05-14,719,N20,VIIRS,n,2,315.26,4.31,D,0
30.35531,75.29955,335.85,0.39,0.6,2024-05-14,719,N20,VIIRS,l,2,310.72,3.64,D,0
30.35434,75.29561,353.17,0.39,0.6,2024-05-14,719,N20,VIIRS,n,2,315.5,7.55,D,0
30.25161,74.88083,353.52,0.42,0.61,2024-05-14,719,N20,VIIRS,n,2,316.16,9.53,D,0
30.10867,74.31392,337.39,0.45,0.63,2024-05-14,719,N20,VIIRS,l,2,309.24,4.52,D,0
30.10635,74.30483,340.17,0.46,0.63,2024-05-14,719,N20,VIIRS,l,2,310.95,4.04,D,0
30.47663,75.77477,345.73,0.37,0.58,2024-05-14,719,N20,VIIRS,n,2,313.35,4.72,D,0
30.33024,75.17441,342.73,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,311.86,3.79,D,0
30.14174,74.42024,347.46,0.45,0.63,2024-05-14,719,N20,VIIRS,n,2,310.83,6.24,D,0
30.11774,74.32568,336.65,0.45,0.63,2024-05-14,719,N20,VIIRS,l,2,307.3,1.52,D,0
30.48,75.76575,342.41,0.37,0.58,2024-05-14,719,N20,VIIRS,l,2,314.18,3.61,D,0
30.24567,74.80992,342.41,0.42,0.61,2024-05-14,719,N20,VIIRS,n,2,311.67,3.72,D,0
30.17755,74.53816,351.92,0.44,0.62,2024-05-14,719,N20,VIIRS,n,2,313.83,8.29,D,0
30.14392,74.40498,335.8,0.45,0.63,2024-05-14,719,N20,VIIRS,l,2,309.32,5.59,D,0
30.11758,74.30109,341.33,0.46,0.63,2024-05-14,719,N20,VIIRS,n,2,309.37,4.31,D,0
30.35175,75.21507,367.0,0.4,0.6,2024-05-14,719,N20,VIIRS,h,2,309.47,6.64,D,0
30.67901,76.58273,342.61,0.33,0.55,2024-05-14,719,N20,VIIRS,n,2,314.88,3.19,D,0
30.62816,76.36555,354.49,0.34,0.56,2024-05-14,719,N20,VIIRS,n,2,316.06,4.92,D,0
30.62736,76.36215,347.26,0.34,0.56,2024-05-14,719,N20,VIIRS,n,2,316.77,4.92,D,0
30.55859,76.07129,348.14,0.35,0.57,2024-05-14,719,N20,VIIRS,n,2,312.92,5.7,D,0
30.42613,75.51984,343.18,0.38,0.59,2024-05-14,719,N20,VIIRS,n,2,312.14,5.91,D,0
30.4252,75.51602,344.84,0.38,0.59,2024-05-14,719,N20,VIIRS,n,2,312.82,6.05,D,0
30.47782,75.71058,367.0,0.37,0.58,2024-05-14,719,N20,VIIRS,h,2,310.77,9.37,D,0
30.69385,76.62394,342.56,0.32,0.55,2024-05-14,719,N20,VIIRS,n,2,312.42,1.79,D,0
30.61711,76.29585,341.78,0.34,0.56,2024-05-14,719,N20,VIIRS,l,2,314.01,3.65,D,0
30.38708,75.33607,338.82,0.39,0.59,2024-05-14,719,N20,VIIRS,l,2,312.1,1.58,D,0
30.36098,75.22931,348.68,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,310.13,9.5,D,0
30.36,75.22533,354.28,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,315.86,15.9,D,0
30.35706,75.21335,337.32,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,311.58,4.4,D,0
30.34921,75.1813,336.24,0.4,0.6,2024-05-14,719,N20,VIIRS,l,2,311.18,2.85,D,0
30.29908,74.97778,349.75,0.41,0.61,2024-05-14,719,N20,VIIRS,n,2,317.13,5.82,D,0
30.4794,75.69402,337.84,0.37,0.58,2024-05-14,719,N20,VIIRS,l,2,311.39,2.87,D,0
30.47581,75.67908,348.52,0.37,0.58,2024-05-14,719,N20,VIIRS,n,2,312.32,4.86,D,0
30.43101,75.49351,339.43,0.38,0.59,2024-05-14,719,N20,VIIRS,l,2,313.54,3.57,D,0
30.40853,75.40082,344.77,0.39,0.59,2024-05-14,719,N20,VIIRS,n,2,313.65,4.07,D,0
30.37743,75.24973,367.0,0.4,0.6,2024-05-14,719,N20,VIIRS,h,2,312.73,12.42,D,0
30.45286,75.5606,339.63,0.38,0.59,2024-05-14,719,N20,VIIRS,l,2,314.3,5.39,D,0
30.43439,75.48415,355.47,0.38,0.59,2024-05-14,719,N20,VIIRS,n,2,313.87,7.79,D,0
30.40622,75.36796,356.44,0.39,0.59,2024-05-14,719,N20,VIIRS,n,2,320.43,26.04,D,0
30.37646,75.24576,354.92,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,313.59,10.44,D,0
30.28935,74.89114,340.25,0.42,0.61,2024-05-14,719,N20,VIIRS,l,2,313.63,3.44,D,0
30.12848,74.24798,342.39,0.46,0.63,2024-05-14,719,N20,VIIRS,n,2,308.62,5.53,D,0
30.66144,76.41679,347.03,0.33,0.55,2024-05-14,719,N20,VIIRS,n,2,314.79,3.96,D,0
30.57042,76.02941,340.63,0.35,0.57,2024-05-14,719,N20,VIIRS,l,2,314.79,4.75,D,0
30.47174,75.61572,342.91,0.37,0.58,2024-05-14,719,N20,VIIRS,l,2,316.39,3.19,D,0
30.45623,75.55132,340.78,0.38,0.59,2024-05-14,719,N20,VIIRS,l,2,314.96,4.9,D,0
30.44426,75.50166,340.47,0.38,0.59,2024-05-14,719,N20,VIIRS,l,2,313.64,4.29,D,0
30.24752,74.69862,338.29,0.43,0.62,2024-05-14,719,N20,VIIRS,l,2,313.21,3.91,D,0
29.98925,73.67844,341.55,0.5,0.66,2024-05-14,719,N20,VIIRS,n,2,307.75,7.04,D,0
29.98797,73.67348,341.79,0.5,0.66,2024-05-14,719,N20,VIIRS,n,2,308.56,7.11,D,0
30.44578,75.48462,367.0,0.38,0.59,2024-05-14,719,N20,VIIRS,h,2,315.32,5.5,D,0
30.66404,76.40514,352.98,0.33,0.56,2024-05-14,719,N20,VIIRS,n,2,319.55,7.4,D,0
30.44485,75.48077,346.27,0.38,0.59,2024-05-14,719,N20,VIIRS,n,2,316.31,5.5,D,0
30.66899,76.40362,367.0,0.33,0.56,2024-05-14,719,N20,VIIRS,h,2,318.48,7.4,D,0
30.71527,76.60326,344.03,0.32,0.55,2024-05-14,719,N20,VIIRS,l,2,318.69,3.53,D,0
30.66821,76.40025,350.1,0.33,0.56,2024-05-14,719,N20,VIIRS,n,2,317.63,7.4,D,0
30.47758,75.59349,342.51,0.38,0.58,2024-05-14,719,N20,VIIRS,l,2,317.07,3.74,D,0
30.37487,75.16863,351.29,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,312.92,8.65,D,0
30.37389,75.1646,355.06,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,317.42,8.65,D,0
30.35315,75.07964,345.4,0.41,0.6,2024-05-14,719,N20,VIIRS,n,2,315.78,5.6,D,0
30.17959,74.37855,337.92,0.45,0.63,2024-05-14,719,N20,VIIRS,l,2,308.93,4.01,D,0
30.49989,75.66335,367.0,0.37,0.58,2024-05-14,719,N20,VIIRS,h,2,317.07,5.53,D,0
30.4479,75.44657,367.0,0.38,0.59,2024-05-14,719,N20,VIIRS,h,2,313.46,8.36,D,0
30.56448,75.93509,347.46,0.36,0.57,2024-05-14,719,N20,VIIRS,l,2,318.35,6.79,D,0
30.46729,75.52724,352.08,0.38,0.59,2024-05-14,719,N20,VIIRS,n,2,314.3,5.64,D,0
30.39189,75.21498,348.22,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,313.76,4.55,D,0
30.40204,75.23319,346.74,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,313.75,4.85,D,0
30.24585,74.59615,338.45,0.43,0.62,2024-05-14,719,N20,VIIRS,l,2,311.71,3.61,D,0
30.47681,75.52007,367.0,0.38,0.59,2024-05-14,719,N20,VIIRS,h,2,314.12,9.69,D,0
30.46393,75.46632,367.0,0.38,0.59,2024-05-14,719,N20,VIIRS,h,2,317.33,7.69,D,0
30.42361,75.29877,354.63,0.39,0.59,2024-05-14,719,N20,VIIRS,n,2,314.16,7.95,D,0
30.26105,74.63345,347.93,0.43,0.62,2024-05-14,719,N20,VIIRS,n,2,312.2,5.42,D,0
30.25998,74.62912,342.64,0.43,0.62,2024-05-14,719,N20,VIIRS,n,2,313.66,5.08,D,0
30.71507,76.51125,346.53,0.33,0.55,2024-05-14,719,N20,VIIRS,n,2,315.98,2.96,D,0
30.54972,75.80298,343.39,0.36,0.58,2024-05-14,719,N20,VIIRS,n,2,311.38,3.22,D,0
30.48477,75.52983,341.17,0.38,0.59,2024-05-14,719,N20,VIIRS,l,2,312.39,3.13,D,0
30.36864,75.04821,343.28,0.41,0.6,2024-05-14,719,N20,VIIRS,l,2,315.48,8.59,D,0
30.26226,74.61428,337.45,0.43,0.62,2024-05-14,719,N20,VIIRS,l,2,311.56,3.31,D,0
30.52059,75.65672,341.36,0.37,0.58,2024-05-14,719,N20,VIIRS,l,2,314.86,3.57,D,0
30.41218,75.20408,353.74,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,315.64,6.19,D,0
30.38979,75.11153,343.63,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,311.36,6.21,D,0
30.26023,74.58196,338.61,0.44,0.62,2024-05-14,719,N20,VIIRS,l,2,311.2,3.48,D,0
30.48606,75.48817,339.7,0.38,0.59,2024-05-14,719,N20,VIIRS,l,2,314.51,3.21,D,0
30.44421,75.31335,338.34,0.39,0.59,2024-05-14,719,N20,VIIRS,l,2,311.85,2.54,D,0
30.42377,75.20461,344.58,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,312.64,3.61,D,0
30.26262,74.54327,338.65,0.44,0.62,2024-05-14,719,N20,VIIRS,l,2,311.47,3.5,D,0
30.50743,75.53071,367.0,0.38,0.59,2024-05-14,719,N20,VIIRS,h,2,317.3,6.36,D,0
30.3742,74.9755,367.0,0.41,0.61,2024-05-14,719,N20,VIIRS,h,2,318.49,12.11,D,0
30.62439,76.02763,341.66,0.35,0.57,2024-05-14,719,N20,VIIRS,n,2,308.79,2.61,D,0
30.3901,75.04118,340.55,0.41,0.6,2024-05-14,719,N20,VIIRS,l,2,312.63,4.48,D,0
30.31699,74.74053,341.02,0.42,0.61,2024-05-14,719,N20,VIIRS,l,2,312.74,3.46,D,0
30.2703,74.55021,333.92,0.44,0.62,2024-05-14,719,N20,VIIRS,l,2,308.66,5.17,D,0
30.48816,75.52876,343.98,0.38,0.59,2024-05-14,719,N20,VIIRS,n,2,313.9,3.56,D,0
30.52478,75.6553,338.47,0.37,0.58,2024-05-14,719,N20,VIIRS,l,2,312.7,3.9,D,0
30.484,75.48891,343.24,0.38,0.59,2024-05-14,719,N20,VIIRS,n,2,315.55,3.64,D,0
30.44006,75.31075,342.67,0.39,0.59,2024-05-14,719,N20,VIIRS,l,2,312.94,4.15,D,0
30.4136,75.20403,350.43,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,314.13,5.35,D,0
30.39065,75.11179,349.29,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,311.64,5.34,D,0
30.26443,74.61001,346.72,0.43,0.62,2024-05-14,719,N20,VIIRS,n,2,313.17,6.31,D,0
30.75385,76.56552,367.0,0.32,0.55,2024-05-14,719,N20,VIIRS,h,2,317.86,6.9,D,0
30.50567,75.53136,367.0,0.38,0.59,2024-05-14,719,N20,VIIRS,h,2,316.3,6.74,D,0
30.77383,76.6506,344.22,0.32,0.55,2024-05-14,719,N20,VIIRS,l,2,317.0,3.94,D,0
30.42522,75.20458,343.47,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,313.31,3.8,D,0
30.37425,74.97622,367.0,0.41,0.61,2024-05-14,719,N20,VIIRS,h,2,316.88,6.46,D,0
30.39056,75.0417,343.75,0.41,0.6,2024-05-14,719,N20,VIIRS,n,2,312.73,8.35,D,0
30.37322,74.97211,344.9,0.41,0.61,2024-05-14,719,N20,VIIRS,n,2,316.87,6.46,D,0
30.26661,74.54797,341.93,0.44,0.62,2024-05-14,719,N20,VIIRS,n,2,311.57,3.98,D,0
30.5653,75.73044,367.0,0.37,0.58,2024-05-14,719,N20,VIIRS,h,2,319.02,20.82,D,0
30.39694,75.04403,367.0,0.41,0.6,2024-05-14,719,N20,VIIRS,h,2,316.03,14.79,D,0
30.64265,76.05182,343.53,0.35,0.57,2024-05-14,719,N20,VIIRS,n,2,312.6,5.05,D,0
30.39592,75.03994,355.55,0.41,0.6,2024-05-14,719,N20,VIIRS,n,2,316.81,8.35,D,0
30.29741,74.62263,367.0,0.43,0.62,2024-05-14,719,N20,VIIRS,h,2,313.82,11.59,D,0
30.50546,75.4614,343.22,0.38,0.59,2024-05-14,719,N20,VIIRS,l,2,317.0,5.67,D,0
30.497,75.42677,337.79,0.38,0.59,2024-05-14,719,N20,VIIRS,l,2,312.1,1.43,D,0
30.40936,75.07076,349.46,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,312.48,5.36,D,0
30.35816,74.86491,345.62,0.42,0.61,2024-05-14,719,N20,VIIRS,n,2,314.39,3.71,D,0
30.21903,74.31317,351.33,0.45,0.63,2024-05-14,719,N20,VIIRS,n,2,309.2,4.7,D,0
30.19934,74.23596,353.31,0.46,0.63,2024-05-14,719,N20,VIIRS,n,2,309.17,4.65,D,0
30.19818,74.23141,338.43,0.46,0.63,2024-05-14,719,N20,VIIRS,l,2,309.88,4.65,D,0
30.57827,75.73825,347.39,0.37,0.58,2024-05-14,719,N20,VIIRS,n,2,313.66,2.53,D,0
30.5135,75.47124,351.7,0.38,0.59,2024-05-14,719,N20,VIIRS,n,2,316.56,10.15,D,0
30.43366,75.1457,339.77,0.4,0.6,2024-05-14,719,N20,VIIRS,l,2,314.49,3.55,D,0
30.39652,74.99559,345.05,0.41,0.61,2024-05-14,719,N20,VIIRS,n,2,314.63,4.68,D,0
30.18973,74.17442,333.31,0.46,0.64,2024-05-14,719,N20,VIIRS,l,2,307.49,2.18,D,0
30.18145,74.14204,336.34,0.46,0.64,2024-05-14,719,N20,VIIRS,l,2,307.19,1.72,D,0
30.49425,75.3692,367.0,0.39,0.59,2024-05-14,719,N20,VIIRS,h,2,316.14,5.19,D,0
30.68611,76.16613,355.3,0.34,0.56,2024-05-14,719,N20,VIIRS,n,2,312.22,4.45,D,0
30.62201,75.89719,342.41,0.36,0.57,2024-05-14,719,N20,VIIRS,l,2,313.47,4.1,D,0
30.54279,75.56856,339.79,0.38,0.58,2024-05-14,719,N20,VIIRS,l,2,312.62,3.31,D,0
30.20592,74.21391,333.94,0.46,0.63,2024-05-14,719,N20,VIIRS,l,2,308.14,2.54,D,0
30.74193,76.37997,367.0,0.33,0.56,2024-05-14,719,N20,VIIRS,h,2,316.29,6.41,D,0
30.68784,76.15067,346.42,0.34,0.56,2024-05-14,719,N20,VIIRS,n,2,311.68,5.27,D,0
30.56527,75.63835,344.59,0.37,0.58,2024-05-14,719,N20,VIIRS,n,2,312.61,3.94,D,0
30.55984,75.61588,336.5,0.37,0.58,2024-05-14,719,N20,VIIRS,l,2,311.33,2.56,D,0
30.54981,75.57446,348.93,0.37,0.58,2024-05-14,719,N20,VIIRS,n,2,314.09,6.17,D,0
30.49951,75.3675,353.73,0.39,0.59,2024-05-14,719,N20,VIIRS,n,2,315.54,5.19,D,0
30.19866,74.16144,336.44,0.46,0.64,2024-05-14,719,N20,VIIRS,n,2,306.31,2.48,D,0
30.55409,75.56899,367.0,0.38,0.58,2024-05-14,719,N20,VIIRS,h,2,319.04,12.17,D,0
30.50096,75.3502,367.0,0.39,0.59,2024-05-14,719,N20,VIIRS,h,2,316.54,14.04,D,0
30.46535,75.20449,367.0,0.4,0.6,2024-05-14,719,N20,VIIRS,h,2,316.05,5.68,D,0
30.73259,76.31755,341.37,0.34,0.56,2024-05-14,719,N20,VIIRS,l,2,313.2,2.18,D,0
30.69368,76.15256,348.51,0.34,0.56,2024-05-14,719,N20,VIIRS,n,2,312.25,2.57,D,0
30.50001,75.3463,353.42,0.39,0.59,2024-05-14,719,N20,VIIRS,n,2,318.39,14.04,D,0
30.46827,75.21642,343.6,0.4,0.6,2024-05-14,719,N20,VIIRS,l,2,314.55,7.17,D,0
30.7938,76.55666,367.0,0.32,0.55,2024-05-14,719,N20,VIIRS,h,2,318.17,7.17,D,0
30.73756,76.316,339.25,0.34,0.56,2024-05-14,719,N20,VIIRS,l,2,313.6,2.18,D,0
30.68049,76.07404,342.88,0.35,0.57,2024-05-14,719,N20,VIIRS,l,2,314.36,3.17,D,0
30.47455,75.21867,347.31,0.39,0.6,2024-05-14,719,N20,VIIRS,n,2,315.08,6.57,D,0
30.47163,75.20675,346.39,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,315.64,5.68,D,0
30.61371,75.77058,367.0,0.36,0.58,2024-05-14,719,N20,VIIRS,h,2,315.11,11.66,D,0
30.68553,76.07245,349.17,0.35,0.57,2024-05-14,719,N20,VIIRS,n,2,313.5,5.82,D,0
30.67046,76.00883,339.59,0.35,0.57,2024-05-14,719,N20,VIIRS,l,2,314.17,4.87,D,0
30.61283,75.76691,355.26,0.36,0.58,2024-05-14,719,N20,VIIRS,n,2,316.69,11.66,D,0
30.42945,75.01138,347.92,0.41,0.6,2024-05-14,719,N20,VIIRS,n,2,314.21,3.76,D,0
30.27414,74.38744,340.98,0.45,0.63,2024-05-14,719,N20,VIIRS,n,2,309.01,2.33,D,0
30.67552,76.00721,355.51,0.35,0.57,2024-05-14,719,N20,VIIRS,n,2,314.99,4.87,D,0
30.66794,75.9752,349.13,0.35,0.57,2024-05-14,719,N20,VIIRS,n,2,315.61,5.99,D,0
30.43482,75.00963,339.98,0.41,0.6,2024-05-14,719,N20,VIIRS,l,2,314.24,3.76,D,0
30.62922,75.7893,344.12,0.36,0.58,2024-05-14,719,N20,VIIRS,l,2,317.81,8.73,D,0
30.58302,75.59627,353.53,0.37,0.58,2024-05-14,719,N20,VIIRS,n,2,315.22,6.15,D,0
30.51348,75.3082,336.48,0.39,0.59,2024-05-14,719,N20,VIIRS,l,2,310.87,4.91,D,0
30.51253,75.30429,340.57,0.39,0.59,2024-05-14,719,N20,VIIRS,l,2,313.86,4.92,D,0
30.25465,74.26197,355.21,0.45,0.63,2024-05-14,719,N20,VIIRS,n,2,311.76,6.06,D,0
30.79034,76.45115,367.0,0.33,0.55,2024-05-14,719,N20,VIIRS,h,2,317.11,7.26,D,0
30.62295,75.73988,367.0,0.37,0.58,2024-05-14,719,N20,VIIRS,h,2,318.06,7.76,D,0
30.62119,75.73249,367.0,0.37,0.58,2024-05-14,719,N20,VIIRS,h,2,318.68,15.24,D,0
30.78957,76.44782,355.14,0.33,0.55,2024-05-14,719,N20,VIIRS,n,2,315.13,7.26,D,0
30.61413,75.7029,352.63,0.37,0.58,2024-05-14,719,N20,VIIRS,n,2,317.43,5.68,D,0
30.5451,75.41543,339.99,0.38,0.59,2024-05-14,719,N20,VIIRS,l,2,312.76,5.13,D,0
30.54417,75.41158,340.14,0.38,0.59,2024-05-14,719,N20,VIIRS,l,2,313.03,4.16,D,0
30.51018,75.27112,342.69,0.39,0.59,2024-05-14,719,N20,VIIRS,l,2,315.1,3.97,D,0
30.46645,75.09153,339.8,0.4,0.6,2024-05-14,719,N20,VIIRS,l,2,313.88,5.01,D,0
30.46546,75.08749,347.42,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,314.64,5.33,D,0
30.37985,74.7393,340.25,0.42,0.61,2024-05-14,719,N20,VIIRS,l,2,313.96,2.41,D,0
30.35331,74.63222,337.55,0.43,0.62,2024-05-14,719,N20,VIIRS,l,2,312.22,4.69,D,0
30.56883,75.49055,367.0,0.38,0.59,2024-05-14,719,N20,VIIRS,h,2,318.11,12.46,D,0
30.46189,75.04926,367.0,0.4,0.6,2024-05-14,719,N20,VIIRS,h,2,313.0,7.16,D,0
30.79604,76.45293,351.47,0.33,0.55,2024-05-14,719,N20,VIIRS,n,2,319.44,6.76,D,0
30.79527,76.44962,348.97,0.33,0.55,2024-05-14,719,N20,VIIRS,n,2,320.81,6.06,D,0
30.65074,75.83348,352.69,0.36,0.57,2024-05-14,719,N20,VIIRS,n,2,314.15,5.36,D,0
30.63935,75.76235,344.76,0.36,0.58,2024-05-14,719,N20,VIIRS,l,2,316.6,7.28,D,0
30.63761,75.75499,341.95,0.36,0.58,2024-05-14,719,N20,VIIRS,l,2,315.36,7.04,D,0
30.55279,75.40046,344.24,0.38,0.59,2024-05-14,719,N20,VIIRS,n,2,313.57,3.73,D,0
30.52836,75.29917,352.99,0.39,0.59,2024-05-14,719,N20,VIIRS,n,2,313.96,5.49,D,0
30.42494,74.87462,345.03,0.41,0.61,2024-05-14,719,N20,VIIRS,n,2,313.0,4.95,D,0
30.80666,76.45319,367.0,0.33,0.55,2024-05-14,719,N20,VIIRS,h,2,318.2,10.8,D,0
30.23421,74.08397,333.71,0.47,0.64,2024-05-14,719,N20,VIIRS,l,2,306.43,1.68,D,0
30.58995,75.5084,367.0,0.38,0.59,2024-05-14,719,N20,VIIRS,h,2,317.16,6.86,D,0
30.77571,76.29671,339.99,0.34,0.56,2024-05-14,719,N20,VIIRS,l,2,314.48,2.6,D,0
30.69667,75.9584,341.03,0.35,0.57,2024-05-14,719,N20,VIIRS,l,2,315.7,5.34,D,0
30.69583,75.95483,348.14,0.35,0.57,2024-05-14,719,N20,VIIRS,n,2,316.36,6.44,D,0
30.57161,75.43179,350.0,0.38,0.59,2024-05-14,719,N20,VIIRS,n,2,316.38,6.93,D,0
30.53891,75.29575,352.64,0.39,0.59,2024-05-14,719,N20,VIIRS,n,2,314.01,6.36,D,0
30.82798,76.49996,367.0,0.33,0.55,2024-05-14,719,N20,VIIRS,h,2,320.07,7.88,D,0
30.73406,76.09482,342.02,0.35,0.56,2024-05-14,719,N20,VIIRS,n,2,309.25,3.46,D,0
30.55921,75.35657,343.46,0.39,0.59,2024-05-14,719,N20,VIIRS,l,2,313.72,4.33,D,0
30.54889,75.31363,340.08,0.39,0.59,2024-05-14,719,N20,VIIRS,l,2,313.93,3.97,D,0
30.46139,74.95216,337.79,0.41,0.61,2024-05-14,719,N20,VIIRS,l,2,310.35,2.63,D,0
30.73909,76.09321,353.99,0.35,0.56,2024-05-14,719,N20,VIIRS,n,2,311.11,3.46,D,0
30.64415,75.68928,345.21,0.37,0.58,2024-05-14,719,N20,VIIRS,l,2,318.8,5.31,D,0
30.57284,75.38982,351.71,0.38,0.59,2024-05-14,719,N20,VIIRS,n,2,313.32,5.82,D,0
30.51408,75.14551,352.12,0.4,0.6,2024-05-14,719,N20,VIIRS,n,2,315.95,5.64,D,0
