date,AQI,PM2.5,PM10,NO2,SO2,CO,Ozone,fire_count,total_frp,mean_frp,max_frp,mean_wind_kmh,std_wind_kmh,total_frp_lag1,fire_count_lag1,mean_wind_lag1,fire_count_fw,total_frp_fw,weighted_frp_fw,mean_dist_km,min_dist_km,mean_bearing_deg,mean_wind_dir_deg,mean_wind_dir_cos,mean_wind_dir_sin,weighted_frp_lag1,fire_wind_ang_diff,fire_wind_alignment,fire_wind_alignment01,weighted_frp_aligned
2023-10-26,193,64.53,210.26,14.65,20.25,0.78,15.9,575.0,3466.04,6.027895652173913,26.98,1.86056338028169,5.7215002746092845,1612.85,251.0,3.0507042253521126,575.0,3466.04,14.45599082713933,274.66560617469776,5.872417246451773,143.22848493561196,,,,6.775723260089824,,,,
2023-10-27,165,87.06,262.27,5.8,20.46,0.97,20.71,633.0,4461.98,7.048941548183254,58.43,2.6338028169014085,7.107499935419763,3466.04,575.0,1.86056338028169,633.0,4461.98,17.7434214681329,277.5751861464051,14.960153475046598,143.1219074266411,,,,14.45599082713933,,,,
2023-10-28,217,103.13,304.69,20.05,18.86,1.28,19.16,708.0,3966.01,5.601709039548023,44.1,2.3718309859154925,6.67762111402367,4461.98,633.0,2.6338028169014085,708.0,3966.01,16.95050301080316,267.37551939923515,10.636609728007976,143.45637798455277,,,,17.7434214681329,,,,
2023-10-29,330,124.77,419.6,24.86,18.21,2.51,24.85,1433.0,7830.78,5.464605722260991,49.2,2.5112676056338024,6.787605285598042,3966.01,708.0,2.3718309859154925,1433.0,7830.78,32.80456117279367,262.71930477922825,20.266805140054053,141.16028748192355,,,,16.95050301080316,,,,
2023-10-30,355,123.28,400.75,19.94,18.12,1.64,23.62,726.0,4131.77,5.691143250688705,50.71,2.3549295774647887,6.69508964481527,7830.78,1433.0,2.5112676056338024,726.0,4131.7699999999995,16.49700776514541,269.218264917504,17.344629514958775,140.98136570227678,,,,32.80456117279367,,,,
2023-10-31,356,126.34,420.52,21.21,18.38,1.91,22.56,943.0,5710.63,6.055811240721103,28.81,2.247887323943662,6.357422189960993,4131.77,726.0,2.3549295774647887,943.0,5710.63,22.4662505085829,273.52551864509667,21.92066100582295,141.0684670263094,,,,16.49700776514541,,,,
2023-11-01,376,117.48,390.78,58.91,18.69,1.57,15.06,1454.0,9615.42,6.613081155433288,52.41,2.304225352112676,6.706743655663055,5710.63,943.0,2.247887323943662,1454.0,9615.42,37.558940669793536,265.5178197228857,7.969288138957366,140.7552301202062,,,,22.4662505085829,,,,
2023-11-02,372,163.13,544.57,78.11,19.63,1.96,13.2,1919.0,13926.82,7.257331943720688,84.48,2.0056338028169014,6.259709882002603,9615.42,1454.0,2.304225352112676,1919.0,13926.82,56.46456827542407,267.1609997229064,16.24889092615744,140.74037258582308,,,,37.558940669793536,,,,
2023-11-03,459,157.29,524.92,80.64,19.63,2.27,11.8,2087.0,11490.33,5.505668423574509,64.78,1.4422535211267604,5.175509967193874,13926.82,1919.0,2.0056338028169014,2087.0,11490.33,44.856409920099864,282.90616547811186,11.070956787703878,137.63486341623582,,,,56.46456827542407,,,,
2023-11-04,383,161.2,510.58,72.08,19.7,1.94,12.32,1345.0,9404.1,6.991895910780669,48.46,1.6788732394366197,5.753381999012349,11490.33,2087.0,1.4422535211267604,1345.0,9404.1,37.522039760321775,264.71308767027534,16.31867269341416,140.78277079382678,,,,44.856409920099864,,,,
2023-11-05,426,175.54,546.97,61.76,19.46,1.95,10.8,2140.0,15558.04,7.27011214953271,73.87,2.057746478873239,6.236360247356533,9404.1,1345.0,1.6788732394366197,2140.0,15558.039999999999,60.4992628057105,271.7261511574416,17.32593265151216,139.1631269691341,,,,37.522039760321775,,,,
2023-11-06,399,136.4,501.76,70.39,19.69,2.6,14.8,1623.0,9434.94,5.813271719038817,35.48,2.625352112676056,7.110409236963974,15558.04,2140.0,2.057746478873239,1623.0,9434.94,39.13460527089922,253.81210868700788,39.526562363799606,138.90359295126711,,,,60.4992628057105,,,,
2023-11-07,403,149.64,508.3,74.98,19.92,2.39,11.77,2308.0,16027.73,6.944423743500867,102.78,1.704225352112676,5.745543282025975,9434.94,1623.0,2.625352112676056,2308.0,16027.73,65.75426008196273,261.01154621657963,15.093875532378563,138.2177233890543,,,,39.13460527089922,,,,
2023-11-08,421,150.47,494.67,61.31,19.98,2.22,9.19,2266.0,13902.25,6.135150044130627,52.58,0.8828571428571428,3.7471137270763344,16027.73,2308.0,1.704225352112676,2266.0,13902.25,59.076568519035405,253.10110596992195,13.119690541811515,139.27333200421486,,,,65.75426008196273,,,,
2023-11-09,424,185.6,610.46,56.65,22.29,2.33,9.26,1106.0,7412.19,6.701799276672694,97.87,0.908450704225352,3.7294100061489326,13902.25,2266.0,0.8828571428571428,1106.0,7412.19,30.759357100019553,258.0963958052101,39.81418181950178,141.86415593521826,,,,59.076568519035405,,,,
2023-11-10,270,62.15,188.34,34.14,23.7,1.14,8.24,39.0,257.68,6.607179487179487,29.55,0.828169014084507,2.8351962944686946,7412.19,1106.0,0.908450704225352,39.0,257.68,0.9371047563296033,260.1101746351976,16.45260490064186,124.39718508568541,,,,30.759357100019553,,,,
2023-11-11,120,43.61,134.27,45.82,23.49,0.75,8.15,125.0,743.01,5.94408,28.46,0.6591549295774648,2.7108552928017136,257.68,39.0,0.828169014084507,125.0,743.01,3.838724615948836,222.91598407626196,6.020665888897907,131.88859923151955,,,,0.9371047563296033,,,,
2023-11-12,133,93.1,179.24,58.78,23.9,0.89,8.73,1399.0,10482.06,7.492537526804861,123.24,0.8577464788732394,2.766723796004994,743.01,125.0,0.6591549295774648,1399.0,10482.06,45.770249194386764,241.6578971519188,14.272897143061245,136.68075689070736,,,,3.838724615948836,,,,
2023-11-13,300,148.91,372.64,110.8,24.9,1.36,8.01,1931.0,12510.35,6.478689798032108,75.9,0.2267605633802817,0.5151858878055221,10482.06,1399.0,0.8577464788732394,1931.0,12510.35,51.96258782803879,254.19900144378082,22.69850966907666,136.02686880156887,,,,45.770249194386764,,,,
2023-11-14,308,100.48,338.33,97.69,23.71,1.3,7.38,1782.0,11378.86,6.385443322109989,64.18,0.1816901408450704,0.3844513192868616,12510.35,1931.0,0.2267605633802817,1782.0,11378.86,44.05788673312263,266.6330795747446,59.743744067398985,136.47983787919543,,,,51.96258782803879,,,,
2023-11-15,347,125.53,436.19,113.81,23.84,1.52,7.94,1295.0,8350.07,6.447930501930502,106.77,0.2661971830985915,0.4933684980307261,11378.86,1782.0,0.1816901408450704,1295.0,8350.07,32.94083408142647,264.3180798344374,155.4570483594602,137.53386406573094,,,,44.05788673312263,,,,
2023-11-16,403,162.14,556.97,158.45,24.03,2.16,8.31,1112.0,7723.55,6.945638489208633,51.5,1.094366197183099,4.51815029548103,8350.07,1295.0,0.2661971830985915,1112.0,7723.55,30.24421681181527,265.65989826568057,41.525772479832355,136.01377690075498,,,,32.94083408142647,,,,
2023-11-17,383,126.56,410.13,191.88,24.32,2.25,10.08,1009.0,8081.52,8.009435084241824,58.78,0.9171428571428571,3.7537989039345367,7723.55,1112.0,1.094366197183099,1009.0,8081.52,29.03172723333235,280.40851331806414,20.533584278403794,134.99678694058116,,,,30.24421681181527,,,,
2023-11-18,255,83.67,294.93,184.45,25.38,1.68,8.6,978.0,7836.25,8.012525562372188,95.89,0.8676056338028169,3.7246198136909534,8081.52,1009.0,0.9171428571428571,978.0,7836.25,29.0204558253755,282.739980987873,22.43082802247821,134.61583096225377,,,,29.03172723333235,,,,
2023-11-19,241,85.16,282.69,202.31,25.54,1.86,10.34,1112.0,7006.96,6.301223021582734,68.62,0.7591549295774648,3.72457389565912,7836.25,978.0,0.8676056338028169,1112.0,7006.96,26.287426706252777,288.26838086436584,17.916642887319586,130.3586927500396,,,,29.0204558253755,,,,
2023-11-20,284,110.12,385.73,248.4,25.67,1.96,7.88,336.0,2330.68,6.9365476190476185,116.16,0.4464788732394366,2.656465481258642,7006.96,1112.0,0.7591549295774648,336.0,2330.68,9.084347820741334,284.2164995630304,20.7149248327678,137.41291549695814,,,,26.287426706252777,,,,
2023-11-21,346,132.42,423.11,142.06,25.46,1.43,9.65,605.0,4210.16,6.958942148760331,85.35,0.8957746478873239,3.7195789554240952,2330.68,336.0,0.4464788732394366,605.0,4210.16,14.635667688204476,297.2302439840061,21.749680908080187,133.21412285278507,,,,9.084347820741334,,,,
2023-11-22,358,171.23,428.7,133.36,24.19,1.4,10.09,526.0,3617.58,6.877528517110266,61.06,0.5492957746478874,2.659423849495903,4210.16,605.0,0.8957746478873239,526.0,3617.58,12.529935990876323,297.90605265139254,40.00519859884801,130.5214984285695,,,,14.635667688204476,,,,
2023-11-23,378,131.55,467.33,212.77,23.67,2.09,10.71,17.0,17.86,1.0505882352941176,1.97,0.2563380281690141,0.461591159350287,3617.58,526.0,0.5492957746478874,17.0,17.86,0.2004447321350237,238.91733079422775,5.9123418243521995,163.43203322988552,,,,12.529935990876323,,,,
2023-11-24,414,184.84,557.23,362.73,24.87,2.78,9.39,399.0,2105.05,5.275814536340852,68.72,0.156338028169014,0.3371021016869676,17.86,17.0,0.2563380281690141,399.0,2105.05,8.810162700773654,287.9548159241123,5.935232002631056,135.79941475143988,,,,0.2004447321350237,,,,
2023-11-25,324,151.17,388.46,297.47,25.53,2.09,6.3,46.0,227.3,4.941304347826088,17.43,0.1464788732394366,0.3255022430976004,2105.05,399.0,0.156338028169014,46.0,227.3,0.8476046377462554,271.30534631277385,60.973475994424724,154.4256144887629,,,,8.810162700773654,,,,
2023-11-26,300,149.01,484.72,195.27,25.48,2.35,10.32,33.0,148.67,4.505151515151515,12.46,0.1957746478873239,0.3762357238746969,227.3,46.0,0.1464788732394366,33.0,148.67,1.5095744518410106,157.45469187542614,23.33505609129524,146.11208827225198,,,,0.8476046377462554,,,,
2023-11-27,402,118.5,420.91,92.95,24.74,1.78,11.44,4.0,3.14,0.785,1.12,0.247887323943662,0.4157125225542895,148.67,33.0,0.1957746478873239,4.0,3.14,0.0104560317850882,307.7586832314352,284.9383598977222,167.2135542406777,,,,1.5095744518410106,,,,
2023-11-28,241,73.06,229.73,61.45,25.13,1.2,6.39,51.0,239.24,4.690980392156863,16.46,0.276056338028169,0.4307683463408789,3.14,4.0,0.247887323943662,51.0,239.24,0.8220237034695173,310.4477566201084,5.809681471834158,128.04157378757873,,,,0.0104560317850882,,,,
2023-11-29,197,87.44,302.04,53.13,24.76,1.6,8.17,48.0,183.77,3.8285416666666663,11.1,0.2056338028169014,0.6487102201277463,239.24,51.0,0.276056338028169,48.0,183.77,1.10959110548712,216.49156880139265,41.69551185441225,151.7713938722045,,,,0.8220237034695173,,,,
2023-11-30,372,126.58,418.63,48.89,22.55,1.9,8.63,47.0,227.6,4.842553191489362,34.41,0.3915492957746479,0.7637775440669394,183.77,48.0,0.2056338028169014,47.0,227.6,1.64535999302194,174.69192571631305,21.547713524361093,140.2644120576482,,,,1.10959110548712,,,,
2023-12-01,271,96.97,337.64,41.15,19.67,1.23,8.98,22.0,63.21,2.873181818181818,7.59,0.3338028169014084,0.6387361766962344,227.6,47.0,0.3915492957746479,22.0,63.21,0.40871608219404704,206.2527040739792,16.513071073791693,139.02391598151348,,,,1.64535999302194,,,,
2023-12-02,273,81.04,277.04,49.1,19.67,1.24,7.85,46.0,157.5,3.4239130434782608,21.82,0.2197183098591549,0.4374013254633582,63.21,22.0,0.3338028169014084,46.0,157.5,1.1279772130225147,173.29118101703358,33.07112982558991,130.78549427552173,,,,0.40871608219404704,,,,
2023-12-03,257,85.65,318.97,41.45,19.87,1.39,4.83,63.0,268.32,4.259047619047619,18.87,0.2056338028169014,0.4355250768386729,157.5,46.0,0.2197183098591549,63.0,268.32,1.7437046760541766,203.66140435997355,5.813623145869866,145.0399829073608,,,,1.1279772130225147,,,,
2023-12-04,284,86.75,308.78,44.07,20.03,1.22,7.87,43.0,146.01,3.395581395348837,11.58,0.2267605633802816,0.4472000979040505,268.32,63.0,0.2056338028169014,43.0,146.01,1.0598025820731554,233.07190483665624,32.04833421239564,134.44209835146359,,,,1.7437046760541766,,,,
2023-12-05,235,71.74,270.14,56.79,19.91,0.93,5.67,64.0,154.68,2.416875,9.05,0.1788732394366197,0.3484313799865852,146.01,43.0,0.2267605633802816,64.0,154.68,1.5477775396982691,157.798733593063,10.700999522335962,160.432765591818,,,,1.0598025820731554,,,,
2023-12-06,239,80.77,316.54,54.92,20.06,1.19,17.01,50.0,180.0,3.6,18.38,0.2507042253521127,0.4423551383339666,154.68,64.0,0.1788732394366197,50.0,180.0,1.6900073134614995,162.3963406658592,15.304300858291045,153.5782973037443,,,,1.5477775396982691,,,,
2023-12-07,302,92.19,364.13,52.06,20.14,1.59,27.74,35.0,123.37,3.524857142857143,11.3,0.1647887323943662,0.3347060934821541,180.0,50.0,0.2507042253521127,35.0,123.37,0.7985813051926433,252.91043412326997,33.73498477941451,155.29392115014912,,,,1.6900073134614995,,,,
2023-12-08,308,132.68,328.85,60.73,20.15,1.23,31.92,34.0,105.99,3.1173529411764704,8.48,0.4915492957746478,2.666391166184481,123.37,35.0,0.1647887323943662,34.0,105.99,1.450618481084872,170.83198583333726,32.315760568894625,169.87853686611243,,,,0.7985813051926433,,,,
2023-12-09,275,96.81,304.2,59.08,19.89,1.02,29.61,48.0,237.97,4.957708333333334,29.08,0.2619718309859155,0.4237135815561863,105.99,34.0,0.4915492957746478,48.0,237.97,1.3206504214754882,251.56963890936834,20.08920915565808,162.98838319343054,,,,1.450618481084872,,,,
2023-12-10,210,72.52,258.8,65.07,20.03,1.04,29.76,80.0,268.41,3.355125,17.59,0.2371428571428571,0.449209104845145,237.97,48.0,0.2619718309859155,80.0,268.41,2.1504442248567694,246.89709619816935,10.639997739060028,161.70037682594534,,,,1.3206504214754882,,,,
2023-12-11,280,89.85,332.01,66.1,20.25,1.06,30.63,80.0,244.19,3.052375,15.91,0.2183098591549295,0.4213277852405347,268.41,80.0,0.2371428571428571,80.0,244.19,2.474676156724561,182.13290957803798,5.72034994310959,162.50631430751082,,,,2.1504442248567694,,,,
2023-12-12,323,127.52,434.97,59.39,20.56,1.95,32.62,56.0,162.51,2.9019642857142856,9.38,0.2507042253521127,0.4497215771806945,244.19,80.0,0.2183098591549295,56.0,162.51,1.7686437407002882,176.64794557796222,10.598710185433832,174.77354095820056,,,,2.474676156724561,,,,
2023-12-13,369,124.13,402.41,55.55,20.8,1.62,29.85,59.0,204.5,3.4661016949152543,24.05,0.2652173913043478,0.5425116040968248,162.51,56.0,0.2507042253521127,59.0,204.5,1.7490023922616635,194.70970922274986,21.49385657726858,178.49991669468488,,,,1.7686437407002882,,,,
2023-12-14,290,86.72,323.72,64.48,20.57,1.11,33.94,28.0,97.49,3.4817857142857145,21.44,3.3842808656234324,5.226598589918819,204.5,59.0,0.2652173913043478,28.0,97.49000000000001,0.7568006563067707,215.58013003939942,10.663785172767163,167.94620672476196,,,,1.7490023922616635,,,,
2023-12-15,289,98.79,337.67,64.84,20.81,1.27,40.85,49.0,120.7,2.463265306122449,9.87,3.3842808656234324,5.226598589918819,97.49,28.0,3.3842808656234324,49.0,120.7,1.0845374168660091,272.4104919678158,23.348418519188964,160.15110278647057,,,,0.7568006563067707,,,,
2023-12-16,247,121.69,314.24,85.96,20.95,1.58,36.87,139.0,556.61,4.004388489208633,38.38,3.3842808656234324,5.226598589918819,120.7,49.0,3.3842808656234324,139.0,556.61,4.054543591821162,197.66375911961669,5.968801636832017,149.24887097507053,,,,1.0845374168660091,,,,
2023-12-17,179,90.06,345.78,75.39,20.91,1.43,27.95,65.0,285.43,4.391230769230769,20.7,3.3842808656234324,5.226598589918819,556.61,139.0,3.3842808656234324,65.0,285.43,2.5805819004011403,203.63857227145954,32.349270504397936,176.324937352828,,,,4.054543591821162,,,,
2023-12-18,268,77.88,285.03,70.47,21.01,1.03,29.25,82.0,345.47,4.213048780487806,92.37,3.3842808656234324,5.226598589918819,285.43,65.0,3.3842808656234324,82.0,345.47,1.3594162952332927,318.5601857351664,41.08272086098366,170.48230925907615,,,,2.5805819004011403,,,,
2023-12-19,229,70.92,265.39,63.48,20.82,1.05,31.85,100.0,545.94,5.4594000000000005,25.34,3.3842808656234324,5.226598589918819,345.47,82.0,3.3842808656234324,100.0,545.94,1.6343057195915824,386.86416004962666,40.60726105281003,174.95146785842428,,,,1.3594162952332927,,,,
2023-12-20,238,119.99,308.74,78.74,21.0,1.28,32.81,162.0,434.9,2.684567901234568,13.81,3.3842808656234324,5.226598589918819,545.94,100.0,3.3842808656234324,162.0,434.9,1.7041302054470722,355.9704103510396,25.757584422327874,173.56706491889463,,,,1.6343057195915824,,,,
2023-12-21,327,104.18,394.17,73.76,21.04,1.49,32.16,204.0,810.39,3.9725,65.63,3.3842808656234324,5.226598589918819,434.9,162.0,3.3842808656234324,204.0,810.39,3.6307773545315665,321.13290005859255,11.039843766980102,174.08305613603898,,,,1.7041302054470722,,,,
2023-12-22,359,139.5,420.59,90.96,21.9,1.82,33.22,59.0,178.79,3.030338983050848,9.43,3.3842808656234324,5.226598589918819,810.39,204.0,3.3842808656234324,59.0,178.79,2.0118547216443896,149.87654342090025,25.606415868659713,181.1217496754711,,,,3.6307773545315665,,,,
2023-12-23,363,175.83,400.68,120.52,22.98,2.11,32.65,64.0,183.04,2.86,9.32,3.3842808656234324,5.226598589918819,178.79,59.0,3.3842808656234324,64.0,183.04,1.622695257265038,267.1764430619527,10.79401149609638,176.13199028286886,,,,2.0118547216443896,,,,
2023-12-24,363,137.21,400.57,140.49,23.31,2.13,32.24,48.0,192.23,4.004791666666667,29.26,3.3842808656234324,5.226598589918819,183.04,64.0,3.3842808656234324,48.0,192.23,1.241263091487178,288.0673288370116,32.09146983527135,175.87127013544,,,,1.622695257265038,,,,
2023-12-25,363,113.02,400.43,101.24,23.14,1.4,32.19,112.0,581.29,5.1900892857142855,84.53,3.3842808656234324,5.226598589918819,192.23,48.0,3.3842808656234324,112.0,581.29,2.57275986845897,325.166113545704,11.149132641843392,172.74141311298013,,,,1.241263091487178,,,,
2023-12-26,356,106.1,397.15,69.8,22.48,1.48,31.01,54.0,115.29,2.135,7.46,3.3842808656234324,5.226598589918819,581.29,112.0,3.3842808656234324,54.0,115.29,0.8368211821745825,359.7478578018504,19.59763849189468,171.61126853038434,,,,2.57275986845897,,,,
2023-12-27,296,97.47,365.02,27.66,21.87,1.76,28.12,65.0,198.39,3.0521538461538458,8.98,3.3842808656234324,5.226598589918819,115.29,54.0,3.3842808656234324,65.0,198.39,0.9819044737313821,295.752363094027,58.55391534428233,179.6637694280987,,,,0.8368211821745825,,,,
2023-12-28,261,90.16,266.07,32.1,21.99,1.07,28.37,66.0,326.88,4.952727272727273,19.19,3.3842808656234324,5.226598589918819,198.39,65.0,3.3842808656234324,66.0,326.88,0.816781271260741,416.0064023079244,182.86065879379686,175.0330435428598,,,,0.9819044737313821,,,,
2023-12-29,299,118.14,469.37,30.62,22.03,1.68,19.07,44.0,276.49,6.283863636363637,29.52,3.3842808656234324,5.226598589918819,326.88,66.0,3.3842808656234324,44.0,276.49,0.706519822726858,373.00897910396685,283.86668981097245,173.6468229514105,,,,0.816781271260741,,,,
2023-12-30,390,98.49,395.9,34.12,21.92,1.37,19.13,5.0,6.3100000000000005,1.262,1.62,3.3842808656234324,5.226598589918819,276.49,44.0,3.3842808656234324,5.0,6.3100000000000005,0.01628960498489213,442.15764739606874,291.9721899621299,166.72706279264423,,,,0.706519822726858,,,,
2023-12-31,301,83.37,333.32,29.29,21.99,1.2,19.26,24.0,65.02,2.7091666666666665,20.24,3.3842808656234324,5.226598589918819,6.3100000000000005,5.0,3.3842808656234324,24.0,65.02,0.15519246656824356,400.82391292144604,283.49768306613737,168.39657153239057,,,,0.01628960498489213,,,,
2024-01-01,244,71.18,288.33,24.09,21.92,0.74,19.3,71.0,359.2,5.059154929577464,17.32,3.3842808656234324,5.226598589918819,65.02,24.0,3.3842808656234324,71.0,359.20000000000005,1.0362282006882872,382.4276893367832,466.37112114615843,171.47359758276093,301.4309353078419,0.1031369581679865,-0.1687605007241875,0.15519246656824356,129.95733772508095,-0.6422170370308784,0.1788914814845608,0.1853723979772085
2024-01-02,259,76.61,290.95,26.95,22.19,0.64,20.15,65.0,590.1500000000001,9.07923076923077,77.68,3.3842808656234324,5.226598589918819,359.2,71.0,3.3842808656234324,65.0,590.1500000000001,1.7760417644992024,358.6696859732669,481.34708545720486,175.33044260642646,288.2459306707001,0.07395099320357953,-0.22431701018658406,1.0362282006882872,112.91548806427363,-0.3893729486553597,0.3053135256723202,0.5422495728605401
2024-01-03,246,81.94,308.65,26.41,22.01,1.03,19.65,52.0,712.36,13.69923076923077,67.04,3.3842808656234324,5.226598589918819,590.1500000000001,65.0,3.3842808656234324,52.0,712.36,2.2441152268407887,386.587931864244,785.0036726176975,178.02438745189056,288.2459306707001,0.07395099320357953,-0.22431701018658406,1.7760417644992024,110.22154321880953,-0.3456510480518973,0.32717447597405136,0.7342172233670244
2024-01-04,324,86.58,349.36,21.61,22.18,1.02,19.19,43.0,418.52,9.733023255813954,27.46,3.3842808656234324,5.226598589918819,712.36,52.0,3.3842808656234324,43.0,418.52000000000004,1.6309311810586875,311.58963988771154,612.5920768638337,138.24885388759822,288.2459306707001,0.07395099320357953,-0.22431701018658406,2.2441152268407887,149.99707678310187,-0.8659998927774996,0.06700005361125022,0.1092724765671917
2024-01-05,246,64.61,267.06,19.8,22.36,0.85,19.28,70.0,135.56,1.9365714285714288,14.95,0.0,0.0,418.52,43.0,3.3842808656234324,70.0,135.56,0.38727882630220767,373.1890314580018,645.1492628031167,176.55192912317443,288.2459306707001,0.07395099320357953,-0.22431701018658406,1.6309311810586875,111.69400154752566,-0.36964948180765445,0.3151752590961728,0.12206070442226
2024-01-06,220,78.21,319.32,20.7,22.47,0.8,19.64,137.0,746.59,5.449562043795621,27.03,0.0,0.0,135.56,70.0,0.0,137.0,746.59,2.0558407365702975,374.28295036767656,933.1477460970493,175.40731097989305,288.2459306707001,0.07395099320357953,-0.22431701018658406,0.38727882630220767,112.83861969080704,-0.3881368717148372,0.3059315641425814,0.6289465721669877
2024-01-07,308,80.76,334.34,27.08,22.9,0.93,19.93,115.0,523.05,4.548260869565217,47.39,0.0,0.0,746.59,137.0,0.0,115.0,523.05,1.543700481952933,436.8220085035811,508.8768241464449,177.70159671897602,288.2459306707001,0.07395099320357953,-0.22431701018658406,2.0558407365702975,110.54433395172407,-0.3509320483989285,0.3245339758005358,0.5009832548533886
2024-01-08,314,95.24,373.77,24.92,22.87,0.85,19.55,45.0,244.71,5.438000000000001,16.84,0.0,0.0,523.05,115.0,0.0,45.0,244.71,0.77388386634706,407.48411231257194,483.0837563796697,169.2987139444632,288.2459306707001,0.07395099320357953,-0.22431701018658406,1.543700481952933,118.94721672623689,-0.4840036782988095,0.25799816085059524,0.19966061422948933
