date,avg_aqi,mean_temp,humidity,mean_wind_kmh,std_wind_kmh,fire_count,total_frp
2024-06-09,146.0,,,1.59875,0.848155607646739,1013.0,4564.1
2024-06-10,127.0,,,2.486521739130435,1.6126195761038005,881.0,4529.4
2024-06-10,127.0,,,2.486521739130435,1.6126195761038005,881.0,4529.4
2024-06-11,290.0,,,2.0004347826086954,1.226219164234183,1171.0,6815.06
2024-06-11,290.0,,,2.0004347826086954,1.226219164234183,1171.0,6815.06
2024-06-12,207.0,,,2.829166666666667,1.791229639992708,1273.0,5823.64
2024-06-12,207.0,,,2.829166666666667,1.791229639992708,1273.0,5823.64
2024-06-13,181.0,,,2.1929166666666666,1.1077139764502337,1296.0,7273.72
2024-06-13,181.0,,,2.1929166666666666,1.1077139764502337,1296.0,7273.72
2024-06-14,191.0,,,2.231363636363636,2.0558633812644853,987.0,4880.07
2024-06-14,191.0,,,2.231363636363636,2.0558633812644853,987.0,4880.07
2024-06-15,225.0,,,2.1475,1.2081777274278116,1077.0,5434.38
2024-06-15,225.0,,,2.1475,1.2081777274278116,1077.0,5434.38
2024-06-16,186.0,,,2.173529411764706,1.060394626875241,1103.0,6733.36
2024-06-16,186.0,,,2.173529411764706,1.060394626875241,1103.0,6733.36
2024-06-17,163.0,,,1.8258823529411765,0.8940292138929898,902.0,4619.03
2024-06-17,163.0,,,1.8258823529411765,0.8940292138929898,902.0,4619.03
2024-06-18,201.0,,,1.8685714285714285,1.1618940580783614,660.0,3595.91
2024-06-18,201.0,,,1.8685714285714285,1.1618940580783614,660.0,3595.91
2024-06-19,353.0,,,2.35,2.1170858819563625,435.0,3463.59
2024-06-19,353.0,,,2.35,2.1170858819563625,435.0,3463.59
2024-06-20,173.0,,,1.626521739130435,1.1173125577825822,188.0,954.13
2024-06-20,173.0,,,1.626521739130435,1.1173125577825822,188.0,954.13
2024-06-21,163.0,,,1.08125,0.6064028830090924,100.0,447.66
2024-06-21,163.0,,,1.08125,0.6064028830090924,100.0,447.66
2024-06-22,169.0,,,1.312,0.6740810508817874,247.0,1954.53
2024-06-22,169.0,,,1.312,0.6740810508817874,247.0,1954.53
2024-06-23,155.0,,,1.9878260869565216,0.8799636176453242,459.0,1910.06
2024-06-23,155.0,,,1.9878260869565216,0.8799636176453242,459.0,1910.06
2024-06-24,116.0,,,1.57,0.9894580702219132,311.0,1205.33
2024-06-24,116.0,,,1.57,0.9894580702219132,311.0,1205.33
2024-06-25,158.0,,,1.1604347826086958,0.5628376018070446,253.0,1091.52
2024-06-25,158.0,,,1.1604347826086958,0.5628376018070446,253.0,1091.52
2024-06-26,146.0,,,1.803478260869565,1.3472753943208093,136.0,541.74
2024-06-26,146.0,,,1.803478260869565,1.3472753943208093,136.0,541.74
2024-06-27,75.0,,,1.695,1.0777230425864242,47.0,137.48
2024-06-27,75.0,,,1.695,1.0777230425864242,47.0,137.48
2024-06-28,192.0,,,1.7308333333333332,0.9645720685165617,176.0,631.63
2024-06-28,192.0,,,1.7308333333333332,0.9645720685165617,176.0,631.63
2024-06-29,192.0,,,1.2269230769230768,0.643005762226444,62.0,282.08
2024-06-29,192.0,,,1.2269230769230768,0.643005762226444,62.0,282.08
2024-06-30,186.0,,,1.8099999999999998,0.8400148808205721,17.0,53.39
2024-06-30,186.0,,,1.8099999999999998,0.8400148808205721,17.0,53.39
2024-07-01,85.0,,,1.3966666666666665,0.7623400283604288,8.0,23.45
2024-07-01,85.0,,,1.3966666666666665,0.7623400283604288,8.0,23.45
2024-07-02,128.0,,,1.4333333333333333,0.8246299125993573,12.0,33.08
2024-07-02,128.0,,,1.4333333333333333,0.8246299125993573,12.0,33.08
2024-07-03,122.0,,,1.32875,0.7420319488023935,47.0,196.48
2024-07-03,122.0,,,1.32875,0.7420319488023935,47.0,196.48
2024-07-04,60.0,,,0.9979166666666667,0.4847498607903172,28.0,110.96
2024-07-04,60.0,,,0.9979166666666667,0.4847498607903172,28.0,110.96
2024-07-05,88.0,,,1.3395833333333333,0.7994806964886462,38.0,268.63
2024-07-05,88.0,,,1.3395833333333333,0.7994806964886462,38.0,268.63
2024-07-06,64.0,,,1.4769999999999999,0.8982796423104966,111.0,179.31
2024-07-06,64.0,,,1.4769999999999999,0.8982796423104966,111.0,179.31
2024-07-07,76.0,,,0.745,0.7848885271170677,124.0,295.40999999999997
2024-07-07,76.0,,,0.745,0.7848885271170677,124.0,295.40999999999997
2024-07-08,58.0,,,1.3804347826086956,0.7608277684736754,121.0,263.68
2024-07-08,58.0,,,1.3804347826086956,0.7608277684736754,121.0,263.68
2024-07-09,105.0,,,1.286086956521739,0.7000242796466861,192.0,532.6
2024-07-09,105.0,,,1.286086956521739,0.7000242796466861,192.0,532.6
2024-07-10,140.0,,,1.1504166666666666,0.8370313960485678,208.0,666.09
2024-07-10,140.0,,,1.1504166666666666,0.8370313960485678,208.0,666.09
2024-07-11,108.0,,,0.9792857142857143,0.6483881112860898,89.0,500.03000000000003
2024-07-11,108.0,,,0.9792857142857143,0.6483881112860898,89.0,500.03000000000003
2024-07-12,99.0,,,1.9183333333333332,1.6827298387278118,74.0,209.08
2024-07-12,99.0,,,1.9183333333333332,1.6827298387278118,74.0,209.08
2024-07-13,96.0,,,1.24125,0.6410881544211608,96.0,239.56
2024-07-13,96.0,,,1.24125,0.6410881544211608,96.0,239.56
2024-07-14,97.0,,,1.45,0.8273652961862332,124.0,301.4
2024-07-14,97.0,,,1.45,0.8273652961862332,124.0,301.4
2024-07-15,61.0,,,0.9304347826086956,0.5789290917553135,92.0,274.76
2024-07-15,61.0,,,0.9304347826086956,0.5789290917553135,92.0,274.76
2024-07-16,58.0,,,1.2313636363636364,0.6842256342864674,132.0,300.11
2024-07-16,58.0,,,1.2313636363636364,0.6842256342864674,132.0,300.11
2024-07-17,77.0,,,1.304782608695652,0.8328912925096168,182.0,378.48
2024-07-17,77.0,,,1.304782608695652,0.8328912925096168,182.0,378.48
2024-07-18,71.0,,,1.3129166666666665,1.1501700409888989,114.0,7403.79
2024-07-18,71.0,,,1.3129166666666665,1.1501700409888989,114.0,7403.79
2024-07-19,98.0,,,1.0547619047619048,0.569478876233518,78.0,201.52
2024-07-19,98.0,,,1.0547619047619048,0.569478876233518,78.0,201.52
2024-07-20,61.0,,,1.0733333333333333,0.5745369906482857,52.0,148.99
2024-07-20,61.0,,,1.0733333333333333,0.5745369906482857,52.0,148.99
2024-07-21,95.0,,,1.19,0.75651949025153,57.0,220.10999999999999
2024-07-21,95.0,,,1.19,0.75651949025153,57.0,220.10999999999999
2024-07-22,72.0,,,1.1644999999999999,0.8904964611768095,49.0,1523.0600000000002
2024-07-22,72.0,,,1.1644999999999999,0.8904964611768095,49.0,1523.0600000000002
2024-07-23,75.0,,,1.5659090909090907,0.9798379802459526,25.0,51.94
2024-07-23,75.0,,,1.5659090909090907,0.9798379802459526,25.0,51.94
2024-07-24,71.0,,,0.947391304347826,0.7336410900514346,76.0,319.91
2024-07-24,71.0,,,0.947391304347826,0.7336410900514346,76.0,319.91
2024-07-25,90.0,,,1.4418181818181819,0.8221727101819699,34.0,76.57
2024-07-25,90.0,,,1.4418181818181819,0.8221727101819699,34.0,76.57
2024-07-26,66.0,,,1.3436842105263158,0.6486756639176964,63.0,255.41
2024-07-26,66.0,,,1.3436842105263158,0.6486756639176964,63.0,255.41
2024-07-27,110.0,,,1.2945454545454547,0.7667664154947944,39.0,104.2
2024-07-27,110.0,,,1.2945454545454547,0.7667664154947944,39.0,104.2
2024-07-28,72.0,,,1.526111111111111,0.8557565547781398,37.0,125.75
2024-07-28,72.0,,,1.526111111111111,0.8557565547781398,37.0,125.75
2024-07-29,73.0,,,1.097,0.4782875153800495,28.0,81.76
2024-07-29,73.0,,,1.097,0.4782875153800495,28.0,81.76
2024-07-30,93.0,,,1.2045833333333333,0.7753875842422944,80.0,273.05
2024-07-30,93.0,,,1.2045833333333333,0.7753875842422944,80.0,273.05
2024-07-31,95.0,,,1.2804166666666668,0.6241131388978503,59.0,218.18
2024-07-31,95.0,,,1.2804166666666668,0.6241131388978503,59.0,218.18
2024-08-01,55.0,,,1.115,0.9873416218618912,15.0,76.69
2024-08-01,55.0,,,1.115,0.9873416218618912,15.0,76.69
2024-08-02,72.0,,,1.2420833333333334,0.7707646071986863,2.0,4.21
2024-08-02,72.0,,,1.2420833333333334,0.7707646071986863,2.0,4.21
2024-08-03,62.0,,,1.3663636363636364,0.8435951717813552,12.0,54.35
2024-08-03,62.0,,,1.3663636363636364,0.8435951717813552,12.0,54.35
2024-08-04,60.0,,,1.4447826086956521,0.7998344690406964,83.0,290.12
2024-08-04,60.0,,,1.4447826086956521,0.7998344690406964,83.0,290.12
2024-08-05,46.0,,,1.1054545454545455,0.6763186574440532,16.0,48.47
2024-08-05,46.0,,,1.1054545454545455,0.6763186574440532,16.0,48.47
2024-08-06,50.0,,,1.222608695652174,0.7875348037983311,32.0,103.74
2024-08-06,50.0,,,1.222608695652174,0.7875348037983311,32.0,103.74
2024-08-07,47.0,,,1.0815789473684212,0.683002059195649,16.0,43.49
2024-08-07,47.0,,,1.0815789473684212,0.683002059195649,16.0,43.49
2024-08-08,54.0,,,1.113913043478261,0.806055147732319,38.0,65.78
2024-08-08,54.0,,,1.113913043478261,0.806055147732319,38.0,65.78
2024-08-09,52.0,,,0.8091304347826087,0.47235303672607826,27.0,110.15
2024-08-09,52.0,,,0.8091304347826087,0.47235303672607826,27.0,110.15
2024-08-10,58.0,,,1.3704166666666666,0.7145535496814208,33.0,170.69
2024-08-10,58.0,,,1.3704166666666666,0.7145535496814208,33.0,170.69
2024-08-11,47.0,,,1.2304761904761905,0.8964177385040758,67.0,1020.68
2024-08-11,47.0,,,1.2304761904761905,0.8964177385040758,67.0,1020.68
2024-08-12,45.0,,,1.0033333333333334,0.45450339199320977,99.0,205.03
2024-08-12,45.0,,,1.0033333333333334,0.45450339199320977,99.0,205.03
2024-08-13,50.0,,,1.1016666666666668,0.5504991147697867,24.0,140.32
2024-08-13,50.0,,,1.1016666666666668,0.5504991147697867,24.0,140.32
2024-08-14,57.0,,,0.8458333333333333,0.5934930985032719,40.0,136.38
2024-08-14,57.0,,,0.8458333333333333,0.5934930985032719,40.0,136.38
2024-08-15,68.0,,,1.1339130434782607,0.6223543212558026,95.0,236.37
2024-08-15,68.0,,,1.1339130434782607,0.6223543212558026,95.0,236.37
2024-08-16,55.0,,,1.4643478260869565,0.6689939943130113,106.0,228.59
2024-08-16,55.0,,,1.4643478260869565,0.6689939943130113,106.0,228.59
2024-08-17,58.0,,,1.4785,0.9627224281609993,154.0,412.57
2024-08-17,58.0,,,1.4785,0.9627224281609993,154.0,412.57
2024-08-18,67.0,,,1.2105882352941175,0.5149693023403833,57.0,174.7
2024-08-18,67.0,,,1.2105882352941175,0.5149693023403833,57.0,174.7
2024-08-19,58.0,,,,,85.0,248.0
2024-08-19,58.0,,,,,85.0,248.0
2024-08-20,55.0,,,,,97.0,286.88
2024-08-20,55.0,,,,,97.0,286.88
2024-08-21,59.0,,,1.3125,1.1367021011094625,42.0,119.63
2024-08-21,59.0,,,1.3125,1.1367021011094625,42.0,119.63
2024-08-22,77.0,,,1.127142857142857,0.6446250294329475,13.0,48.71
2024-08-22,77.0,,,1.127142857142857,0.6446250294329475,13.0,48.71
2024-08-23,63.0,,,0.9705263157894738,0.6139532526921151,17.0,53.88
2024-08-23,63.0,,,0.9705263157894738,0.6139532526921151,17.0,53.88
2024-08-24,55.0,,,1.061764705882353,0.6634025483644682,9.0,26.29
2024-08-24,55.0,,,1.061764705882353,0.6634025483644682,9.0,26.29
2024-08-25,51.0,,,2.15,,69.0,231.78
2024-08-25,51.0,,,2.15,,69.0,231.78
2024-08-26,65.0,,,,,45.0,150.92
2024-08-26,65.0,,,,,45.0,150.92
2024-08-27,55.0,,,,,40.0,91.99
2024-08-27,55.0,,,,,40.0,91.99
2024-08-28,54.0,,,1.3984999999999999,0.7335298580368619,90.0,209.07
2024-08-28,54.0,,,1.3984999999999999,0.7335298580368619,90.0,209.07
2024-08-29,56.0,,,1.3355000000000001,0.8993768310394294,171.0,503.21999999999997
2024-08-29,56.0,,,1.3355000000000001,0.8993768310394294,171.0,503.21999999999997
2024-08-30,107.0,,,1.6416666666666666,0.8715885879626163,126.0,301.06
2024-08-30,107.0,,,1.6416666666666666,0.8715885879626163,126.0,301.06
2024-08-31,82.0,,,1.07125,0.7525684282046615,119.0,319.48
2024-08-31,82.0,,,1.07125,0.7525684282046615,119.0,319.48
2024-09-01,68.0,,,1.1079166666666667,0.6919284906924155,94.0,354.14
2024-09-01,68.0,,,1.1079166666666667,0.6919284906924155,94.0,354.14
2024-09-02,73.0,,,1.3208695652173912,0.6047081417997392,247.0,529.59
2024-09-02,73.0,,,1.3208695652173912,0.6047081417997392,247.0,529.59
2024-09-03,98.0,,,1.44125,1.0799609996983988,93.0,205.88
2024-09-03,98.0,,,1.44125,1.0799609996983988,93.0,205.88
2024-09-04,66.0,,,0.9425,0.5403159301259088,121.0,250.8
2024-09-04,66.0,,,0.9425,0.5403159301259088,121.0,250.8
2024-09-05,66.0,,,0.94,0.5747891863071645,95.0,318.23
2024-09-05,66.0,,,0.94,0.5747891863071645,95.0,318.23
2024-09-06,97.0,,,0.9708333333333333,0.6159680727656806,103.0,248.32
2024-09-06,97.0,,,0.9708333333333333,0.6159680727656806,103.0,248.32
2024-09-07,70.0,,,0.9704545454545456,0.5767930822576323,145.0,476.59
2024-09-07,70.0,,,0.9704545454545456,0.5767930822576323,145.0,476.59
2024-09-08,68.0,,,1.155909090909091,0.7745761304211368,179.0,410.19
2024-09-08,68.0,,,1.155909090909091,0.7745761304211368,179.0,410.19
2024-09-09,88.0,,,0.9977272727272727,0.45563071741197436,99.0,229.52
2024-09-09,88.0,,,0.9977272727272727,0.45563071741197436,99.0,229.52
2024-09-10,91.0,,,1.7558333333333334,1.8182215789460117,82.0,296.83
2024-09-10,91.0,,,1.7558333333333334,1.8182215789460117,82.0,296.83
2024-09-11,66.0,,,1.43625,0.6243592367553626,146.0,324.62
2024-09-11,66.0,,,1.43625,0.6243592367553626,146.0,324.62
2024-09-12,59.0,,,1.289047619047619,0.7332387384877093,214.0,502.01
2024-09-12,59.0,,,1.289047619047619,0.7332387384877093,214.0,502.01
2024-09-13,45.0,,,1.3733333333333333,0.8428454222436647,79.0,252.84
2024-09-13,45.0,,,1.3733333333333333,0.8428454222436647,79.0,252.84
2024-09-14,50.0,,,0.8445454545454546,0.46957658001881286,54.0,167.71
2024-09-14,50.0,,,0.8445454545454546,0.46957658001881286,54.0,167.71
2024-09-15,86.0,,,0.9834782608695651,0.688256088013573,140.0,593.61
2024-09-15,86.0,,,0.9834782608695651,0.688256088013573,140.0,593.61
2024-09-16,110.0,,,0.9456521739130435,0.6778295983703262,221.0,869.04
2024-09-16,110.0,,,0.9456521739130435,0.6778295983703262,221.0,869.04
2024-09-17,144.0,,,1.1855555555555555,0.8157293540660205,238.0,874.19
2024-09-17,144.0,,,1.1855555555555555,0.8157293540660205,238.0,874.19
2024-09-18,116.0,,,1.8343478260869563,1.3007579122361923,429.0,1190.98
2024-09-18,116.0,,,1.8343478260869563,1.3007579122361923,429.0,1190.98
2024-09-19,48.0,,,1.604782608695652,1.298075041832809,296.0,746.9
2024-09-19,48.0,,,1.604782608695652,1.298075041832809,296.0,746.9
2024-09-20,96.0,,,1.2870833333333334,0.6860820027465768,250.0,800.12
2024-09-20,96.0,,,1.2870833333333334,0.6860820027465768,250.0,800.12
2024-09-21,110.0,,,1.2521739130434784,0.5378488848411803,226.0,991.76
2024-09-21,110.0,,,1.2521739130434784,0.5378488848411803,226.0,991.76
2024-09-22,196.0,,,1.2025,0.8043103986591894,282.0,928.97
2024-09-22,196.0,,,1.2025,0.8043103986591894,282.0,928.97
2024-09-23,167.0,,,1.1183333333333334,0.8852642281393663,120.0,526.28
2024-09-23,167.0,,,1.1183333333333334,0.8852642281393663,120.0,526.28
2024-09-24,146.0,,,1.113913043478261,0.6746698797488412,62.0,268.87
2024-09-24,146.0,,,1.113913043478261,0.6746698797488412,62.0,268.87
2024-09-25,190.0,,,0.8560869565217392,0.49738168196004884,55.0,217.28
2024-09-25,190.0,,,0.8560869565217392,0.49738168196004884,55.0,217.28
2024-09-26,96.0,,,1.3279166666666666,0.9158031835577405,32.0,73.71000000000001
2024-09-26,96.0,,,1.3279166666666666,0.9158031835577405,32.0,73.71000000000001
2024-09-27,72.0,,,1.2829166666666667,0.8402974585470193,118.0,219.38
2024-09-27,72.0,,,1.2829166666666667,0.8402974585470193,118.0,219.38
2024-09-28,62.0,,,1.085,0.760251674576026,180.0,447.91
2024-09-28,62.0,,,1.085,0.760251674576026,180.0,447.91
2024-09-29,66.0,,,1.2166666666666666,0.693163301335869,294.0,625.65
2024-09-29,66.0,,,1.2166666666666666,0.693163301335869,294.0,625.65
2024-09-30,125.0,,,1.00125,0.6379131227478496,225.0,496.35
2024-09-30,125.0,,,1.00125,0.6379131227478496,225.0,496.35
2024-10-01,136.0,,,1.0591304347826087,0.4738422545673177,229.0,728.93
2024-10-01,136.0,,,1.0591304347826087,0.4738422545673177,229.0,728.93
2024-10-02,162.0,,,1.4526086956521738,0.7045580006533066,299.0,1004.76
2024-10-02,162.0,,,1.4526086956521738,0.7045580006533066,299.0,1004.76
2024-10-03,156.0,,,1.1522727272727273,0.5387722534852191,331.0,1096.47
2024-10-03,156.0,,,1.1522727272727273,0.5387722534852191,331.0,1096.47
2024-10-04,174.0,,,1.0045,0.5291450403095642,335.0,936.35
2024-10-04,174.0,,,1.0045,0.5291450403095642,335.0,936.35
2024-10-05,123.0,,,1.2783333333333333,0.7600438583836243,267.0,645.99
2024-10-05,123.0,,,1.2783333333333333,0.7600438583836243,267.0,645.99
2024-10-06,136.0,,,2.612083333333333,1.6714689690487088,218.0,532.05
2024-10-06,136.0,,,2.612083333333333,1.6714689690487088,218.0,532.05
2024-10-07,109.0,,,1.2952173913043479,0.7152994895033788,341.0,960.85
2024-10-07,109.0,,,1.2952173913043479,0.7152994895033788,341.0,960.85
2024-10-08,150.0,,,1.2539130434782608,0.7324723955731575,569.0,1871.92
2024-10-08,150.0,,,1.2539130434782608,0.7324723955731575,569.0,1871.92
2024-10-09,71.0,,,1.448095238095238,0.8636296604889104,475.0,1351.25
2024-10-09,71.0,,,1.448095238095238,0.8636296604889104,475.0,1351.25
2024-10-10,116.0,,,1.6308333333333334,0.7642041422385072,413.0,1081.36
2024-10-10,116.0,,,1.6308333333333334,0.7642041422385072,413.0,1081.36
2024-10-11,151.0,,,1.3625,0.6741709885030135,280.0,1028.31
2024-10-11,151.0,,,1.3625,0.6741709885030135,280.0,1028.31
2024-10-12,162.0,,,1.4909090909090907,0.8002375188530504,517.0,1565.8700000000001
2024-10-12,162.0,,,1.4909090909090907,0.8002375188530504,517.0,1565.8700000000001
2024-10-13,171.0,,,1.5195833333333333,0.8277811051063044,628.0,1960.51
2024-10-13,171.0,,,1.5195833333333333,0.8277811051063044,628.0,1960.51
2024-10-14,180.0,,,1.4437499999999999,1.0584353197465384,436.0,1381.03
2024-10-14,180.0,,,1.4437499999999999,1.0584353197465384,436.0,1381.03
2024-10-15,189.0,,,1.0666666666666667,0.5830405062120967,514.0,1431.05
2024-10-15,189.0,,,1.0666666666666667,0.5830405062120967,514.0,1431.05
2024-10-16,227.0,,,1.558695652173913,0.7853447670686139,294.0,1097.67
2024-10-16,227.0,,,1.558695652173913,0.7853447670686139,294.0,1097.67
2024-10-17,291.0,,,1.5236363636363637,0.8168671014748123,349.0,1146.98
2024-10-17,291.0,,,1.5236363636363637,0.8168671014748123,349.0,1146.98
2024-10-18,320.0,,,1.1429166666666666,0.7175530834274437,975.0,5031.52
2024-10-18,320.0,,,1.1429166666666666,0.7175530834274437,975.0,5031.52
2024-10-19,252.0,,,1.3543478260869564,0.696046145851085,744.0,2496.2
2024-10-19,252.0,,,1.3543478260869564,0.696046145851085,744.0,2496.2
2024-10-20,256.0,,,1.1304761904761904,0.6334230512893906,562.0,2289.96
2024-10-20,256.0,,,1.1304761904761904,0.6334230512893906,562.0,2289.96
2024-10-21,239.0,,,1.3469230769230771,0.8342500086443372,518.0,1491.46
2024-10-21,239.0,,,1.3469230769230771,0.8342500086443372,518.0,1491.46
2024-10-22,307.0,,,,,541.0,1677.89
2024-10-22,307.0,,,,,541.0,1677.89
2024-10-23,300.0,,,,,618.0,2705.21
2024-10-23,300.0,,,,,618.0,2705.21
2024-10-24,225.0,,,,,1011.0,3845.15
2024-10-24,225.0,,,,,1011.0,3845.15
2024-10-25,229.0,,,,,779.0,2883.32
2024-10-25,229.0,,,,,779.0,2883.32
2024-10-26,228.0,,,,,595.0,2498.96
2024-10-26,228.0,,,,,595.0,2498.96
2024-10-27,323.0,,,,,615.0,2573.73
2024-10-27,323.0,,,,,615.0,2573.73
2024-10-28,236.0,,,1.1618181818181819,0.4620783089870847,782.0,2767.65
2024-10-28,236.0,,,1.1618181818181819,0.4620783089870847,782.0,2767.65
2024-10-29,234.0,,,1.2508333333333332,0.7474996970577642,1719.0,7700.59
2024-10-29,234.0,,,1.2508333333333332,0.7474996970577642,1719.0,7700.59
2024-10-30,298.0,,,1.4800000000000002,0.9714740885694817,1354.0,5485.46
2024-10-30,298.0,,,1.4800000000000002,0.9714740885694817,1354.0,5485.46
2024-10-31,268.0,,,1.38375,0.849576940753967,1314.0,5888.36
2024-10-31,268.0,,,1.38375,0.849576940753967,1314.0,5888.36
2024-11-01,275.0,,,1.4329166666666666,0.8388992744982099,1618.0,8393.03
2024-11-01,275.0,,,1.4329166666666666,0.8388992744982099,1618.0,8393.03
2024-11-02,258.0,,,1.1720833333333334,0.6532459365531396,1250.0,6521.95
2024-11-02,258.0,,,1.1720833333333334,0.6532459365531396,1250.0,6521.95
2024-11-03,275.0,,,1.6363636363636365,0.8093945147574703,1809.0,7977.76
2024-11-03,275.0,,,1.6363636363636365,0.8093945147574703,1809.0,7977.76
2024-11-04,326.0,,,1.61,1.0768936809174805,2305.0,9715.18
2024-11-04,326.0,,,1.61,1.0768936809174805,2305.0,9715.18
2024-11-05,337.0,,,1.5593333333333335,0.6365135692265514,1703.0,6866.76
2024-11-05,337.0,,,1.5593333333333335,0.6365135692265514,1703.0,6866.76
2024-11-06,355.0,,,1.1195,0.7208363198396708,1256.0,5441.57
2024-11-06,355.0,,,1.1195,0.7208363198396708,1256.0,5441.57
2024-11-07,394.0,,,1.2323076923076923,0.8627297167146638,1364.0,5966.52
2024-11-07,394.0,,,1.2323076923076923,0.8627297167146638,1364.0,5966.52
2024-11-08,386.0,,,,,2020.0,9996.27
2024-11-08,386.0,,,,,2020.0,9996.27
2024-11-09,319.0,,,1.0913333333333335,0.6452670174505464,3055.0,12599.82
2024-11-09,319.0,,,1.0913333333333335,0.6452670174505464,3055.0,12599.82
2024-11-10,334.0,,,1.020909090909091,0.6152886205514341,2373.0,10346.9
2024-11-10,334.0,,,1.020909090909091,0.6152886205514341,2373.0,10346.9
2024-11-11,330.0,,,1.3091666666666666,0.778504232859212,1555.0,6233.79
2024-11-11,330.0,,,1.3091666666666666,0.778504232859212,1555.0,6233.79
2024-11-12,347.0,,,1.2137499999999999,0.7296325013022114,1187.0,5346.47
2024-11-12,347.0,,,1.2137499999999999,0.7296325013022114,1187.0,5346.47
2024-11-13,369.0,,,1.4191666666666667,0.8827965281676902,1944.0,9563.27
2024-11-13,369.0,,,1.4191666666666667,0.8827965281676902,1944.0,9563.27
2024-11-14,381.0,,,1.5875000000000001,0.8121696652900743,2492.0,10836.38
2024-11-14,381.0,,,1.5875000000000001,0.8121696652900743,2492.0,10836.38
2024-11-15,421.0,,,1.5374999999999999,0.9429659498670648,2527.0,9392.39
2024-11-15,421.0,,,1.5374999999999999,0.9429659498670648,2527.0,9392.39
2024-11-16,391.0,,,1.2233333333333334,0.6501549425139843,1820.0,7299.74
2024-11-16,391.0,,,1.2233333333333334,0.6501549425139843,1820.0,7299.74
2024-11-17,391.0,,,1.3125,0.6219831536932982,1843.0,8039.7
2024-11-17,391.0,,,1.3125,0.6219831536932982,1843.0,8039.7
2024-11-18,468.0,,,1.3454166666666667,0.7141609803098329,2298.0,11169.64
2024-11-18,468.0,,,1.3454166666666667,0.7141609803098329,2298.0,11169.64
2024-11-19,453.0,,,1.357391304347826,0.932807187478665,2799.0,11923.48
2024-11-19,453.0,,,1.357391304347826,0.932807187478665,2799.0,11923.48
2024-11-20,403.0,,,1.3990909090909092,0.8923959674777573,3038.0,11136.45
2024-11-20,403.0,,,1.3990909090909092,0.8923959674777573,3038.0,11136.45
2024-11-21,354.0,,,1.37375,0.8521217125760134,2424.0,9032.18
2024-11-21,354.0,,,1.37375,0.8521217125760134,2424.0,9032.18
2024-11-22,392.0,,,1.0876190476190477,0.7026514410566935,1485.0,6007.48
2024-11-22,392.0,,,1.0876190476190477,0.7026514410566935,1485.0,6007.48
2024-11-23,394.0,,,1.7379166666666668,0.9592432668137608,1445.0,6321.93
2024-11-23,394.0,,,1.7379166666666668,0.9592432668137608,1445.0,6321.93
2024-11-24,297.0,,,1.4922727272727272,0.7664943811689923,1893.0,7477.55
2024-11-24,297.0,,,1.4922727272727272,0.7664943811689923,1893.0,7477.55
2024-11-25,365.0,,,1.4739130434782608,0.9915082135562002,2479.0,8857.45
2024-11-25,365.0,,,1.4739130434782608,0.9915082135562002,2479.0,8857.45
2024-11-26,315.0,,,1.3554166666666667,0.753576857201802,2452.0,8741.66
2024-11-26,315.0,,,1.3554166666666667,0.753576857201802,2452.0,8741.66
2024-11-27,241.0,,,1.2975,0.6943702182553626,1549.0,5325.01
2024-11-27,241.0,,,1.2975,0.6943702182553626,1549.0,5325.01
2024-11-28,293.0,,,1.261304347826087,0.8243140638672424,1211.0,4725.34
2024-11-28,293.0,,,1.261304347826087,0.8243140638672424,1211.0,4725.34
2024-11-29,316.0,,,1.3454166666666667,0.8337395024652572,1060.0,4004.6
2024-11-29,316.0,,,1.3454166666666667,0.8337395024652572,1060.0,4004.6
2024-11-30,351.0,,,1.2217391304347827,0.6236086489422458,864.0,3316.72
2024-11-30,351.0,,,1.2217391304347827,0.6236086489422458,864.0,3316.72
2024-12-01,285.0,,,1.43625,0.8492800659586817,1035.0,3312.79
2024-12-01,285.0,,,1.43625,0.8492800659586817,1035.0,3312.79
2024-12-02,220.0,,,1.5329166666666667,0.8364286355205927,949.0,2892.56
2024-12-02,220.0,,,1.5329166666666667,0.8364286355205927,949.0,2892.56
2024-12-03,274.0,,,1.8299999999999998,1.0983494109669423,892.0,2809.04
2024-12-03,274.0,,,1.8299999999999998,1.0983494109669423,892.0,2809.04
2024-12-04,166.0,,,,,944.0,3170.39
2024-12-04,166.0,,,,,944.0,3170.39
2024-12-05,155.0,,,1.022857142857143,0.8816785938521717,1191.0,4404.85
2024-12-05,155.0,,,1.022857142857143,0.8816785938521717,1191.0,4404.85
2024-12-06,184.0,,,1.4943478260869565,0.6789083891001155,1545.0,5956.4
2024-12-06,184.0,,,1.4943478260869565,0.6789083891001155,1545.0,5956.4
2024-12-07,206.0,,,1.4886956521739132,0.7232270129447355,1873.0,6079.54
2024-12-07,206.0,,,1.4886956521739132,0.7232270129447355,1873.0,6079.54
2024-12-08,302.0,,,1.1194736842105264,0.7316911437379581,1133.0,3975.32
2024-12-08,302.0,,,1.1194736842105264,0.7316911437379581,1133.0,3975.32
2024-12-09,152.0,,,1.9166666666666667,0.3271594921950658,915.0,3243.65
2024-12-09,152.0,,,1.9166666666666667,0.3271594921950658,915.0,3243.65
2024-12-10,163.0,,,1.595,0.822726115344326,1481.0,5713.71
2024-12-10,163.0,,,1.595,0.822726115344326,1481.0,5713.71
